,timestamp,latitude,longitude,weekday,time_of_day
2863,1539118703.0,52.1987501,21.0042734,1,1258
2864,1539118599.0,52.1987501,21.0042734,1,1256
2865,1539118382.0,52.198752,21.0042972,1,1253
2866,1539118309.0,52.198752,21.0042972,1,1251
2867,1539118224.0,52.198752,21.0042972,1,1250
2868,1539118152.0,52.198752,21.0042972,1,1249
2869,1539118045.0,52.198752,21.0042972,1,1247
2870,1539118019.0,52.1988254,21.0044319,1,1246
2871,1539117831.0,52.1988254,21.0044319,1,1243
2872,1539117744.0,52.1988254,21.0044319,1,1242
2873,1539117728.0,52.1987446,21.0043414,1,1242
2874,1539117438.0,52.1987533,21.004329,1,1237
2875,1539117350.0,52.1987533,21.004329,1,1235
2876,1539117265.0,52.1987533,21.004329,1,1234
2877,1539117177.0,52.1987533,21.004329,1,1232
2878,1539117112.0,52.1987659,21.0043123,1,1231
2879,1539116895.0,52.1987659,21.0043123,1,1228
2880,1539116811.0,52.1987582,21.0042973,1,1226
2881,1539116511.0,52.1987527,21.0043534,1,1221
2882,1539116449.0,52.1987527,21.0043534,1,1220
2883,1539116276.0,52.1987527,21.0043534,1,1217
2884,1539116210.0,52.1987555,21.004253,1,1216
2885,1539116126.0,52.1987555,21.004253,1,1215
2886,1539116065.0,52.1987555,21.004253,1,1214
2887,1539115985.0,52.1987555,21.004253,1,1213
2888,1539115905.0,52.1987585,21.0042851,1,1211
2889,1539115693.0,52.1987585,21.0042851,1,1208
2890,1539115609.0,52.1987462,21.0042532,1,1206
2891,1539115549.0,52.1987462,21.0042532,1,1205
2892,1539115463.0,52.1987462,21.0042532,1,1204
2893,1539115358.0,52.1987462,21.0042532,1,1202
2894,1539115286.0,52.1987587,21.0042898,1,1201
2895,1539115201.0,52.1987587,21.0042898,1,1200
2896,1539115115.0,52.1987587,21.0042898,1,1198
2897,1539114985.0,52.1987491,21.0042935,1,1196
2898,1539114864.0,52.1987491,21.0042935,1,1194
2899,1539114780.0,52.1987491,21.0042935,1,1193
2900,1539114780.0,52.1987491,21.0042935,1,1193
2901,1539114654.0,52.1987491,21.0042935,1,1190
2902,1539114594.0,52.1987406,21.004411,1,1189
2903,1539114480.0,52.1987529,21.0042806,1,1188
2904,1539114417.0,52.1987529,21.0042806,1,1186
2905,1539114324.0,52.1987419,21.0043283,1,1185
2906,1539114253.0,52.1987419,21.0043283,1,1184
2907,1539114223.0,52.1987509,21.004352,1,1183
2908,1539114177.0,52.198752,21.0042815,1,1182
2909,1539114057.0,52.198752,21.0042815,1,1180
2910,1539113997.0,52.198752,21.0042815,1,1179
2911,1539113936.0,52.198752,21.0042815,1,1178
2912,1539113876.0,52.198752,21.0042815,1,1177
2913,1539113855.0,52.1987605,21.0042911,1,1177
2914,1539113795.0,52.1987605,21.0042911,1,1176
2915,1539113702.0,52.1987605,21.0042911,1,1175
2916,1539113641.0,52.1987605,21.0042911,1,1174
2917,1539113557.0,52.1987494,21.0042937,1,1172
2918,1539113373.0,52.1987494,21.0042937,1,1169
2919,1539113247.0,52.1987581,21.0042761,1,1167
2920,1539113153.0,52.1987581,21.0042761,1,1165
2921,1539113082.0,52.1987581,21.0042761,1,1164
2922,1539112946.0,52.1987581,21.0042761,1,1162
2923,1539112912.0,52.1987617,21.004281,1,1161
2924,1539112851.0,52.1987617,21.004281,1,1160
2925,1539112821.0,52.1987538,21.0043324,1,1160
2926,1539112821.0,52.198757,21.0043095,1,1160
2927,1539112803.0,52.198757,21.0043095,1,1160
2928,1539112747.0,52.1987539,21.0042977,1,1159
2929,1539112687.0,52.1987539,21.0042977,1,1158
2930,1539112594.0,52.1987539,21.0042977,1,1156
2931,1539112497.0,52.1987539,21.0042977,1,1154
2932,1539112431.0,52.1987534,21.0042941,1,1153
2933,1539112212.0,52.1987534,21.0042941,1,1150
2934,1539112129.0,52.198754,21.004307,1,1148
2935,1539111921.0,52.198754,21.004307,1,1145
2936,1539111828.0,52.1987489,21.0042959,1,1143
2937,1539111726.0,52.1987489,21.0042959,1,1142
2938,1539111591.0,52.1987489,21.0042959,1,1139
2939,1539111527.0,52.1987489,21.0042959,1,1138
2940,1539111463.0,52.1987626,21.0042452,1,1137
2941,1539111334.0,52.1987626,21.0042452,1,1135
2942,1539111195.0,52.1987418,21.004318,1,1133
2943,1539111025.0,52.1987418,21.004318,1,1130
2944,1539110865.0,52.1987864,21.0043618,1,1127
2945,1539110801.0,52.1987864,21.0043618,1,1126
2946,1539110745.0,52.1987864,21.0043618,1,1125
2947,1539110664.0,52.1987864,21.0043618,1,1124
2948,1539110564.0,52.1987536,21.0042807,1,1122
2949,1539110563.0,52.1987536,21.0042807,1,1122
2950,1539110502.0,52.1987536,21.0042807,1,1121
2951,1539110472.0,52.1987077,21.0044911,1,1121
2952,1539110426.0,52.1987077,21.0044911,1,1120
2953,1539110403.0,52.1987138,21.0044589,1,1120
2954,1539110342.0,52.1987138,21.0044589,1,1119
2955,1539110279.0,52.1987602,21.004327,1,1117
2956,1539110256.0,52.1987602,21.004327,1,1117
2957,1539110188.0,52.1987602,21.004327,1,1116
2958,1539110095.0,52.1987517,21.0043031,1,1114
2959,1539110018.0,52.1987517,21.0043031,1,1113
2960,1539109954.0,52.1987517,21.0043031,1,1112
2961,1539109890.0,52.1987517,21.0043031,1,1111
2962,1539109825.0,52.1987056,21.0045409,1,1110
2963,1539109704.0,52.1987056,21.0045409,1,1108
2964,1539109600.0,52.1987056,21.0045409,1,1106
2965,1539109524.0,52.19874,21.0043516,1,1105
2966,1539109373.0,52.19874,21.0043516,1,1102
2967,1539109310.0,52.19874,21.0043516,1,1101
2968,1539109224.0,52.198706,21.0045304,1,1100
2969,1539109087.0,52.198706,21.0045304,1,1098
2970,1539109020.0,52.198706,21.0045304,1,1097
2971,1539108896.0,52.1987017,21.0045274,1,1094
2972,1539108706.0,52.1987017,21.0045274,1,1091
2973,1539108564.0,52.1987017,21.0045275,1,1089
2974,1539108504.0,52.1987017,21.0045275,1,1088
2975,1539108401.0,52.1987017,21.0045275,1,1086
2976,1539108308.0,52.1987017,21.0045275,1,1085
2977,1539108230.0,52.1986982,21.004552,1,1083
2978,1539108148.0,52.1986982,21.004552,1,1082
2979,1539108024.0,52.1986982,21.004552,1,1080
2980,1539107930.0,52.1987021,21.0045281,1,1078
2981,1539107843.0,52.1987021,21.0045281,1,1077
2982,1539107630.0,52.198706,21.0045073,1,1073
2983,1539107569.0,52.198706,21.0045073,1,1072
2984,1539107424.0,52.198706,21.0045073,1,1070
2985,1539107323.0,52.198706,21.0045067,1,1068
2986,1539107279.0,52.198706,21.0045067,1,1067
2987,1539107124.0,52.198706,21.0045067,1,1065
2988,1539107023.0,52.1987025,21.0045279,1,1063
2989,1539106944.0,52.1987025,21.0045279,1,1062
2990,1539106873.0,52.1987025,21.0045279,1,1061
2991,1539106813.0,52.1987025,21.0045279,1,1060
2992,1539106753.0,52.1987025,21.0045279,1,1059
2993,1539106692.0,52.1987044,21.0045375,1,1058
2994,1539106629.0,52.1987044,21.0045375,1,1057
2995,1539106564.0,52.1987664,21.0044863,1,1056
2996,1539106502.0,52.1987133,21.0045515,1,1055
2997,1539106441.0,52.1987394,21.0043142,1,1054
2998,1539106379.0,52.1987507,21.0042782,1,1052
2999,1539106352.0,52.1987601,21.0043292,1,1052
3000,1539106318.0,52.1986892,21.0045592,1,1051
3001,1539106257.0,52.1987138,21.0046823,1,1050
3002,1539106195.0,52.1987357,21.0043531,1,1049
3003,1539106133.0,52.1990096,21.0046429,1,1048
3004,1539106045.0,52.1991059,21.0035922,1,1047
3005,1539105984.0,52.1992061,21.0026923,1,1046
3006,1539105916.0,52.1992061,21.0026923,1,1045
3007,1539105855.0,52.1992061,21.0026923,1,1044
3008,1539105793.0,52.1993765,21.0050319,1,1043
3009,1539105732.0,52.1997647,21.0067338,1,1042
3010,1539105671.0,52.199874,21.0068603,1,1041
3011,1539105610.0,52.2001464,21.0082297,1,1040
3012,1539105548.0,52.2005496,21.0106591,1,1039
3013,1539105486.0,52.2001823,21.011197,1,1038
3014,1539105425.0,52.1996056,21.0118053,1,1037
3015,1539105363.0,52.1900856,21.0167992,1,1036
3016,1539105303.0,52.1968806,21.0144244,1,1035
3017,1539105242.0,52.2049124,21.0104379,1,1034
3018,1539105135.0,52.2313339,21.0099617,1,1032
3019,1539105071.0,52.2314306,21.0098136,1,1031
3020,1539105009.0,52.2314306,21.0098136,1,1030
3021,1539104948.0,52.2314306,21.0098136,1,1029
3022,1539104885.0,52.2302148,21.0102237,1,1028
3023,1539104823.0,52.2302148,21.0102237,1,1027
3024,1539104761.0,52.2302148,21.0102237,1,1026
3025,1539104687.0,52.2302148,21.0102237,1,1024
3026,1539104657.0,52.2309231,21.0114017,1,1024
3027,1539104551.0,52.2293818,21.0105997,1,1022
3028,1539104490.0,52.2291242,21.0092059,1,1021
3029,1539104419.0,52.2291919,21.0093109,1,1020
3030,1539104306.0,52.2271567,21.0097179,1,1018
3031,1539104242.0,52.2294023,21.0095155,1,1017
3032,1539104087.0,52.2294023,21.0095155,1,1014
3033,1539104005.0,52.2291709,21.0098524,1,1013
3034,1539103945.0,52.2291709,21.0098524,1,1012
3035,1539103945.0,52.2291709,21.0098524,1,1012
3036,1539103797.0,52.2291709,21.0098524,1,1009
3037,1539103704.0,52.2291709,21.0098524,1,1008
3038,1539103584.0,52.2291709,21.0098524,1,1006
3039,1539103464.0,52.2291709,21.0098524,1,1004
3040,1539103387.0,52.229175,21.0098488,1,1003
3041,1539103316.0,52.229175,21.0098488,1,1001
3042,1539103263.0,52.2247654,21.0101475,1,1001
3043,1539103201.0,52.2295463,21.0091591,1,1000
3044,1539103132.0,52.2292538,21.0092372,1,998
3045,1539103119.0,52.2293412,21.0090625,1,998
3046,1539103104.0,52.2292756,21.0087326,1,998
3047,1539103089.0,52.229295,21.0084105,1,998
3048,1539103073.0,52.2293074,21.0078852,1,997
3049,1539103006.0,52.2289619,21.0082201,1,996
3050,1539102951.0,52.2291628,21.0089173,1,995
3051,1539102937.0,52.2291629,21.0089176,1,995
3052,1539102921.0,52.229166,21.0089247,1,995
3053,1539102905.0,52.2291591,21.0089333,1,995
3054,1539102890.0,52.2292916,21.0089484,1,994
3055,1539102824.0,52.2291563,21.0093586,1,993
3056,1539102718.0,52.229532,21.009314,1,991
3057,1539102718.0,52.229532,21.009314,1,991
3058,1539102636.0,52.229532,21.009314,1,990
3059,1539102568.0,52.229532,21.009314,1,989
3060,1539102538.0,52.2271753,21.0097146,1,988
3061,1539102508.0,52.2294722,21.0093837,1,988
3062,1539102488.0,52.2247654,21.0101475,1,988
3063,1539102311.0,52.2247654,21.0101475,1,985
3064,1539102236.0,52.2247654,21.0101475,1,983
3065,1539102232.0,52.2247654,21.0101475,1,983
3066,1539102231.0,52.2247654,21.0101475,1,983
3067,1539102157.0,52.2247654,21.0101475,1,982
3068,1539102097.0,52.2247654,21.0101475,1,981
3069,1539102037.0,52.2247654,21.0101475,1,980
3070,1539102027.0,52.2247654,21.0101475,1,980
3071,1539102021.0,52.2247654,21.0101475,1,980
3072,1539101936.0,52.2247654,21.0101475,1,978
3073,1539101932.0,52.2247654,21.0101475,1,978
3074,1539101856.0,52.2291709,21.0098524,1,977
3075,1539101766.0,52.2291709,21.0098524,1,976
3076,1539101636.0,52.2291709,21.0098524,1,973
3077,1539101632.0,52.2291709,21.0098524,1,973
3078,1539101566.0,52.2267017,21.0100157,1,972
3079,1539101476.0,52.2267017,21.0100157,1,971
3080,1539101313.0,52.2267017,21.0100157,1,968
3081,1539101309.0,52.2267017,21.0100157,1,968
3082,1539101205.0,52.2294035,21.0095126,1,966
3083,1539101145.0,52.2294035,21.0095126,1,965
3084,1539101013.0,52.2294035,21.0095126,1,963
3085,1539101009.0,52.2294035,21.0095126,1,963
3086,1539101008.0,52.2291709,21.0098524,1,963
3087,1539100896.0,52.2291709,21.0098524,1,961
3088,1539100828.0,52.2291709,21.0098524,1,960
3089,1539100712.0,52.2291709,21.0098524,1,958
3090,1539100708.0,52.2291709,21.0098524,1,958
3091,1539100599.0,52.2247654,21.0101475,1,956
3092,1539100412.0,52.2247654,21.0101475,1,953
3093,1539100408.0,52.2247654,21.0101475,1,953
3094,1539100347.0,52.2291734,21.0098649,1,952
3095,1539100284.0,52.2291734,21.0098649,1,951
3096,1539100224.0,52.2291734,21.0098649,1,950
3097,1539100109.0,52.2291734,21.0098649,1,948
3098,1539100105.0,52.2291734,21.0098649,1,948
3099,1539100026.0,52.2268634,21.0098221,1,947
3100,1539099864.0,52.2268634,21.0098221,1,944
3101,1539099781.0,52.2268634,21.0098221,1,943
3102,1539099778.0,52.2268634,21.0098221,1,942
3103,1539099678.0,52.2247654,21.0101475,1,941
3104,1539099581.0,52.2247654,21.0101475,1,939
3105,1539099536.0,52.2247654,21.0101475,1,938
3106,1539099477.0,52.2247654,21.0101475,1,937
3107,1539099412.0,52.2291709,21.0098524,1,936
3108,1539099294.0,52.2291709,21.0098524,1,934
3109,1539099230.0,52.2291709,21.0098524,1,933
3110,1539099170.0,52.2291709,21.0098524,1,932
3111,1539099154.0,52.2247654,21.0101475,1,932
3112,1539097923.0,52.2247654,21.0101475,1,912
3113,1539097919.0,52.2247654,21.0101475,1,911
3114,1539097919.0,52.2247654,21.0101475,1,911
3115,1539097884.0,52.227098,21.0097387,1,911
3116,1539097878.0,52.227098,21.0097387,1,911
3117,1539097787.0,52.227098,21.0097387,1,909
3118,1539097783.0,52.2247654,21.0101475,1,909
3119,1539097486.0,52.2247654,21.0101475,1,904
3120,1539097344.0,52.2247654,21.0101475,1,902
3121,1539097247.0,52.2247654,21.0101475,1,900
3122,1539097190.0,52.2247654,21.0101475,1,899
3123,1539097187.0,52.2247654,21.0101475,1,899
3124,1539096978.0,52.227054,21.0097544,1,896
3125,1539096890.0,52.227054,21.0097544,1,894
3126,1539096886.0,52.227054,21.0097544,1,894
3127,1539096590.0,52.2291709,21.0098524,1,889
3128,1539096586.0,52.2291709,21.0098524,1,889
3129,1539096282.0,52.2247654,21.0101475,1,884
3130,1539096144.0,52.2247654,21.0101475,1,882
3131,1539096058.0,52.2247654,21.0101475,1,880
3132,1539095986.0,52.2247654,21.0101475,1,879
3133,1539095982.0,52.2247654,21.0101475,1,879
3134,1539095743.0,52.2271567,21.0097179,1,875
3135,1539095683.0,52.2271567,21.0097179,1,874
3136,1539095680.0,52.2271567,21.0097179,1,874
3137,1539095460.0,52.2295561,21.0092789,1,871
3138,1539095378.0,52.2294092,21.0095045,1,869
3139,1539095301.0,52.2294092,21.0095045,1,868
3140,1539095158.0,52.2294092,21.0095045,1,865
3141,1539095083.0,52.2294092,21.0095045,1,864
3142,1539095079.0,52.2294092,21.0095045,1,864
3143,1539095078.0,52.2291709,21.0098524,1,864
3144,1539095018.0,52.2291709,21.0098524,1,863
3145,1539094843.0,52.2291709,21.0098524,1,860
3146,1539094769.0,52.2291709,21.0098524,1,859
3147,1539094765.0,52.2291709,21.0098524,1,859
3148,1539094656.0,52.227098,21.0097387,1,857
3149,1539094589.0,52.227098,21.0097387,1,856
3150,1539094468.0,52.227098,21.0097387,1,854
3151,1539094465.0,52.227098,21.0097387,1,854
3152,1539094383.0,52.2291709,21.0098524,1,853
3153,1539094299.0,52.2291709,21.0098524,1,851
3154,1539094224.0,52.2291709,21.0098524,1,850
3155,1539094137.0,52.2247654,21.0101475,1,848
3156,1539094137.0,52.2247654,21.0101475,1,848
3157,1539094076.0,52.2247654,21.0101475,1,847
3158,1539094039.0,52.2291709,21.0098524,1,847
3159,1539094026.0,52.2291709,21.0098524,1,847
3160,1539094003.0,52.2291709,21.0098524,1,846
3161,1539093942.0,52.2291709,21.0098524,1,845
3162,1539093864.0,52.2291709,21.0098524,1,844
3163,1539093706.0,52.2291709,21.0098524,1,841
3164,1539093702.0,52.2291709,21.0098524,1,841
3165,1539093700.0,52.227054,21.0097544,1,841
3166,1539093504.0,52.227054,21.0097544,1,838
3167,1539093405.0,52.227054,21.0097544,1,836
3168,1539093401.0,52.227054,21.0097544,1,836
3169,1539093339.0,52.2247654,21.0101475,1,835
3170,1539093279.0,52.2247654,21.0101475,1,834
3171,1539093091.0,52.2247654,21.0101475,1,831
3172,1539093088.0,52.2247654,21.0101475,1,831
3173,1539093025.0,52.2269904,21.0099903,1,830
3174,1539092847.0,52.2269904,21.0099903,1,827
3175,1539092756.0,52.2269904,21.0099903,1,825
3176,1539092752.0,52.2269904,21.0099903,1,825
3177,1539092751.0,52.2269904,21.0099903,1,825
3178,1539092732.0,52.2271517,21.0097675,1,825
3179,1539092630.0,52.2271517,21.0097675,1,823
3180,1539092557.0,52.2271517,21.0097675,1,822
3181,1539092451.0,52.2271517,21.0097675,1,820
3182,1539092391.0,52.2291709,21.0098524,1,819
3183,1539092359.0,52.2247654,21.0101475,1,819
3184,1539092328.0,52.2271567,21.0097179,1,818
3185,1539092304.0,52.2291709,21.0098524,1,818
3186,1539092244.0,52.2291709,21.0098524,1,817
3187,1539092142.0,52.2291709,21.0098524,1,815
3188,1539092142.0,52.2291709,21.0098524,1,815
3189,1539092077.0,52.2291709,21.0098524,1,814
3190,1539092076.0,52.229535,21.0093117,1,814
3191,1539092003.0,52.229535,21.0093117,1,813
3192,1539091926.0,52.229535,21.0093117,1,812
3193,1539091846.0,52.229535,21.0093117,1,810
3194,1539091780.0,52.229535,21.0093117,1,809
3195,1539091776.0,52.229535,21.0093117,1,809
3196,1539091766.0,52.2247654,21.0101475,1,809
3197,1539091706.0,52.2247654,21.0101475,1,808
3198,1539091646.0,52.2247654,21.0101475,1,807
3199,1539091586.0,52.2247654,21.0101475,1,806
3200,1539091526.0,52.2247654,21.0101475,1,805
3201,1539091469.0,52.2247654,21.0101475,1,804
3202,1539091466.0,52.2247654,21.0101475,1,804
3203,1539091396.0,52.227098,21.0097387,1,803
3204,1539091326.0,52.227098,21.0097387,1,802
3205,1539091326.0,52.227098,21.0097387,1,802
3206,1539091266.0,52.227098,21.0097387,1,801
3207,1539091225.0,52.227098,21.0097387,1,800
3208,1539091169.0,52.227098,21.0097387,1,799
3209,1539091165.0,52.227098,21.0097387,1,799
3210,1539091104.0,52.2291709,21.0098524,1,798
3211,1539091011.0,52.2291709,21.0098524,1,796
3212,1539091011.0,52.2291709,21.0098524,1,796
3213,1539090831.0,52.2291709,21.0098524,1,793
3214,1539090816.0,52.2293982,21.009507,1,793
3215,1539090746.0,52.2293982,21.009507,1,792
3216,1539090632.0,52.2293982,21.009507,1,790
3217,1539090506.0,52.2294599,21.0093983,1,788
3218,1539090363.0,52.2294599,21.0093983,1,786
3219,1539090333.0,52.2293449,21.0096107,1,785
3220,1539090330.0,52.2293449,21.0096107,1,785
3221,1539090329.0,52.2295257,21.0093244,1,785
3222,1539090236.0,52.2295257,21.0093244,1,783
3223,1539090038.0,52.2295257,21.0093244,1,780
3224,1539090028.0,52.2271567,21.0097179,1,780
3225,1539089924.0,52.2271567,21.0097179,1,778
3226,1539089727.0,52.2271567,21.0097179,1,775
3227,1539089653.0,52.2294823,21.0093718,1,774
3228,1539089555.0,52.2294823,21.0093718,1,772
3229,1539089431.0,52.2294823,21.0093718,1,770
3230,1539089427.0,52.2294823,21.0093718,1,770
3231,1539089314.0,52.2247654,21.0101475,1,768
3232,1539089244.0,52.2247654,21.0101475,1,767
3233,1539089183.0,52.2247654,21.0101475,1,766
3234,1539089097.0,52.2247654,21.0101475,1,764
3235,1539089093.0,52.2247654,21.0101475,1,764
3236,1539089032.0,52.2271406,21.0097236,1,763
3237,1539088892.0,52.2271406,21.0097236,1,761
3238,1539088783.0,52.2293643,21.0095805,1,759
3239,1539088696.0,52.2293643,21.0095805,1,758
3240,1539088481.0,52.2291709,21.0098524,1,754
3241,1539088359.0,52.2291709,21.0098524,1,752
3242,1539088243.0,52.2291709,21.0098524,1,750
3243,1539088187.0,52.2291709,21.0098524,1,749
3244,1539088183.0,52.2291709,21.0098524,1,749
3245,1539088180.0,52.2294298,21.0095283,1,749
3246,1539088120.0,52.2294298,21.0095283,1,748
3247,1539088045.0,52.2294298,21.0095283,1,747
3248,1539087871.0,52.2294298,21.0095283,1,744
3249,1539087867.0,52.2294298,21.0095283,1,744
3250,1539087766.0,52.2247654,21.0101475,1,742
3251,1539087706.0,52.2247654,21.0101475,1,741
3252,1539087624.0,52.2247654,21.0101475,1,740
3253,1539087545.0,52.2247654,21.0101475,1,739
3254,1539087541.0,52.2247654,21.0101475,1,739
3255,1539087298.0,52.2291709,21.0098524,1,734
3256,1539087236.0,52.2291709,21.0098524,1,733
3257,1539087232.0,52.2291709,21.0098524,1,733
3258,1539087231.0,52.2291709,21.0098524,1,733
3259,1539087172.0,52.2271298,21.0097413,1,732
3260,1539087104.0,52.2271298,21.0097413,1,731
3261,1539087025.0,52.2271298,21.0097413,1,730
3262,1539086965.0,52.2271298,21.0097413,1,729
3263,1539086908.0,52.2271298,21.0097413,1,728
3264,1539086905.0,52.2271298,21.0097413,1,728
3265,1539086741.0,52.2291709,21.0098524,1,725
3266,1539086573.0,52.2291709,21.0098524,1,722
3267,1539086569.0,52.2291709,21.0098524,1,722
3268,1539086463.0,52.2247654,21.0101475,1,721
3269,1539086271.0,52.2247654,21.0101475,1,717
3270,1539086268.0,52.2247654,21.0101475,1,717
3271,1539086115.0,52.2291709,21.0098524,1,715
3272,1539086053.0,52.2291709,21.0098524,1,714
3273,1539085966.0,52.2293982,21.0095266,1,712
3274,1539085906.0,52.2293982,21.0095266,1,711
3275,1539085823.0,52.2293982,21.0095266,1,710
3276,1539085666.0,52.2293982,21.0095266,1,707
3277,1539085663.0,52.2293982,21.0095266,1,707
3278,1539085591.0,52.2268634,21.0098221,1,706
3279,1539085464.0,52.2268634,21.0098221,1,704
3280,1539085361.0,52.227054,21.0097544,1,702
3281,1539085301.0,52.227054,21.0097544,1,701
3282,1539085194.0,52.227054,21.0097544,1,699
3283,1539085132.0,52.227054,21.0097544,1,698
3284,1539085039.0,52.227054,21.0097544,1,697
3285,1539085011.0,52.2275812,21.0096432,1,696
3286,1539084938.0,52.2275812,21.0096432,1,695
3287,1539084718.0,52.2275812,21.0096432,1,691
3288,1539084714.0,52.2275812,21.0096432,1,691
3289,1539084416.0,52.2247654,21.0101475,1,686
3290,1539084413.0,52.2247654,21.0101475,1,686
3291,1539084351.0,52.2291239,21.0098283,1,685
3292,1539084274.0,52.2291239,21.0098283,1,684
3293,1539084091.0,52.2291239,21.0098283,1,681
3294,1539084087.0,52.2291239,21.0098283,1,681
3295,1539084086.0,52.2291239,21.0098283,1,681
3296,1539084063.0,52.2247654,21.0101475,1,681
3297,1539083991.0,52.2247654,21.0101475,1,679
3298,1539083851.0,52.2247654,21.0101475,1,677
3299,1539083816.0,52.2247654,21.0101475,1,676
3300,1539083786.0,52.2247654,21.0101475,1,676
3301,1539083707.0,52.2291436,21.0098676,1,675
3302,1539083707.0,52.2291436,21.0098676,1,675
3303,1539083646.0,52.2291436,21.0098676,1,674
3304,1539083623.0,52.2291436,21.0098676,1,673
3305,1539083561.0,52.2291436,21.0098676,1,672
3306,1539083449.0,52.2291709,21.0098524,1,670
3307,1539083354.0,52.2291709,21.0098524,1,669
3308,1539083270.0,52.2291709,21.0098524,1,667
3309,1539083152.0,52.2291709,21.0098524,1,665
3310,1539083148.0,52.2291709,21.0098524,1,665
3311,1539083138.0,52.2262803,21.0100422,1,665
3312,1539082979.0,52.2262803,21.0100422,1,662
3313,1539082833.0,52.2262803,21.0100422,1,660
3314,1539082829.0,52.2262803,21.0100422,1,660
3315,1539082828.0,52.2247654,21.0101475,1,660
3316,1539082688.0,52.2247654,21.0101475,1,658
3317,1539082527.0,52.2247654,21.0101475,1,655
3318,1539082508.0,52.2247654,21.0101475,1,655
3319,1539082397.0,52.2247654,21.0101475,1,653
3320,1539082232.0,52.2247654,21.0101475,1,650
3321,1539082228.0,52.2247654,21.0101475,1,650
3322,1539082216.0,52.2268634,21.0098221,1,650
3323,1539082106.0,52.2268634,21.0098221,1,648
3324,1539081902.0,52.2268634,21.0098221,1,645
3325,1539081899.0,52.2268634,21.0098221,1,644
3326,1539081815.0,52.2291709,21.0098524,1,643
3327,1539081659.0,52.2291709,21.0098524,1,640
3328,1539081598.0,52.2247654,21.0101475,1,639
3329,1539081506.0,52.2247654,21.0101475,1,638
3330,1539081441.0,52.2247654,21.0101475,1,637
3331,1539081366.0,52.2247654,21.0101475,1,636
3332,1539081300.0,52.2247654,21.0101475,1,635
3333,1539081297.0,52.2247654,21.0101475,1,634
3334,1539081235.0,52.2268634,21.0098221,1,633
3335,1539081042.0,52.2268634,21.0098221,1,630
3336,1539080986.0,52.2268634,21.0098221,1,629
3337,1539080982.0,52.2268634,21.0098221,1,629
3338,1539080921.0,52.2247654,21.0101475,1,628
3339,1539080856.0,52.2247654,21.0101475,1,627
3340,1539080673.0,52.2247654,21.0101475,1,624
3341,1539080669.0,52.2247654,21.0101475,1,624
3342,1539080669.0,52.2247654,21.0101475,1,624
3343,1539080620.0,52.2266946,21.010015,1,623
3344,1539080555.0,52.2266946,21.010015,1,622
3345,1539080554.0,52.2266946,21.010015,1,622
3346,1539080367.0,52.2266946,21.010015,1,619
3347,1539080248.0,52.2247654,21.0101475,1,617
3348,1539080187.0,52.2247654,21.0101475,1,616
3349,1539080031.0,52.2247654,21.0101475,1,613
3350,1539080005.0,52.2247654,21.0101475,1,613
3351,1539079871.0,52.2247654,21.0101475,1,611
3352,1539079871.0,52.2247654,21.0101475,1,611
3353,1539079703.0,52.2291709,21.0098524,1,608
3354,1539079571.0,52.2291709,21.0098524,1,606
3355,1539079447.0,52.2291723,21.0092854,1,604
3356,1539079326.0,52.2292068,21.0092358,1,602
3357,1539079201.0,52.2247729,21.0101347,1,600
3358,1539079078.0,52.2247654,21.0101475,1,597
3359,1539079017.0,52.2291213,21.0092088,1,596
3360,1539078956.0,52.2293712,21.0099405,1,595
3361,1539078894.0,52.2295903,21.0114559,1,594
3362,1539078833.0,52.2310187,21.0118758,1,593
3363,1539078767.0,52.2305911,21.0107897,1,592
3364,1539078640.0,52.2179081,21.0151035,1,590
3365,1539078516.0,52.2179081,21.0151035,1,588
3366,1539078398.0,52.1976623,21.0139544,1,586
3367,1539078316.0,52.1996022,21.011809,1,585
3368,1539078283.0,52.1997429,21.0116638,1,584
3369,1539078163.0,52.2005627,21.0094077,1,582
3370,1539078037.0,52.1996599,21.0071511,1,580
3371,1539077905.0,52.1986758,21.0049049,1,578
3372,1539077784.0,52.1987263,21.0045767,1,576
3373,1539077665.0,52.1987864,21.0044699,1,574
3374,1539077286.0,52.1987834,21.0044962,1,568
3375,1539076897.0,52.1987923,21.0044825,1,561
3376,1539076531.0,52.1987923,21.0044825,1,555
3377,1539076171.0,52.1987925,21.0044811,1,549
3378,1539075810.0,52.1987921,21.0044816,1,543
3379,1539075450.0,52.1987901,21.004494,1,537
3380,1539075420.0,52.1987829,21.0045039,1,537
3381,1539075148.0,52.1987829,21.0045039,1,532
3382,1539075038.0,52.1987818,21.0044726,1,530
3383,1539074845.0,52.198774,21.0044931,1,527
3384,1539074726.0,52.198774,21.0044931,1,525
3385,1539074713.0,52.198774,21.0044931,1,525
3386,1539074545.0,52.198774,21.0044931,1,522
3387,1539074421.0,52.198774,21.0044931,1,520
3388,1539074381.0,52.198774,21.0044931,1,519
3389,1539074261.0,52.1987744,21.0044811,1,517
3390,1539074139.0,52.1987865,21.0044758,1,515
3391,1539074109.0,52.1987665,21.0045025,1,515
3392,1539074101.0,52.1987663,21.0044962,1,515
3393,1539073726.0,52.1987906,21.0044766,1,508
3394,1539073358.0,52.1987891,21.0044783,1,502
3395,1539072990.0,52.1987891,21.0044783,1,496
3396,1539072629.0,52.1987772,21.0044804,1,490
